sample_id,audio_path,reference_text,spoken_text,split,source,consent_status,speaker_id,scenario_id,difficulty_group,term_targets,noise_condition,approval_id,deidentified,label_reviewer,label_review_status,tts_voice,tts_rate,audio_duration_seconds,audio_sha256
syn_train_158,audio/syn_train_158.wav,조립 컨베이어의 정렬 센서 상태를 기록합니다.,조립 컨베이어의 정렬 센서 상태를 기록합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,conveyor,normal,컨베이어,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,5.852,905825f19a01d60dfc7e08d336e539ea51f4207e30ec031a6ea908793eb469ae
syn_train_159,audio/syn_train_159.wav,출하 컨베이어의 운전 속도 상태를 점검합니다.,출하 컨베이어의 운전 속도 상태를 점검합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,conveyor,normal,컨베이어,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,5.222,e63079f78debc3c1a7ad73590cb91b7d814623af17c8089e6b978a5a40a59ef4
syn_train_160,audio/syn_train_160.wav,출하 컨베이어의 정렬 센서 상태를 기록합니다.,출하 컨베이어의 정렬 센서 상태를 기록합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,conveyor,normal,컨베이어,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,6.548,4d4e6d073a11c0111049be239b843a1b6137281005cd08db2fb6ceb80de8e277
syn_train_161,audio/syn_train_161.wav,출하 컨베이어의 제품 간격 상태를 확인합니다.,출하 컨베이어의 제품 간격 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,conveyor,normal,컨베이어,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,5.686,cf4a9b0b21461ee35fd3eaafcc8c3eccf85677551221b541428f83d9c75c0a51
syn_train_162,audio/syn_train_162.wav,투입 컨베이어의 비상 정지 버튼 상태를 검증합니다.,투입 컨베이어의 비상 정지 버튼 상태를 검증합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,conveyor,normal,컨베이어,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,5.828,13a98ed610f277be8a36b4f0993e0012817a8dbfdb5eed83ff75f193fc56bbcd
syn_train_163,audio/syn_train_163.wav,투입 컨베이어의 정렬 센서 상태를 기록합니다.,투입 컨베이어의 정렬 센서 상태를 기록합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,conveyor,normal,컨베이어,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,6.563,70355c8144cd601310b165d2611c4f9015f580410e2f2a96db6855c99af59ed2
syn_train_164,audio/syn_train_164.wav,투입 컨베이어의 제품 간격 상태를 확인합니다.,투입 컨베이어의 제품 간격 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,conveyor,normal,컨베이어,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,5.710,14aeb244b8b7a56ab4d301d8524dafb18920220d7e8e6846e7e713b42b280598
syn_train_165,audio/syn_train_165.wav,포장 컨베이어의 비상 정지 버튼 상태를 검증합니다.,포장 컨베이어의 비상 정지 버튼 상태를 검증합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,conveyor,normal,컨베이어,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,5.941,7dd4cabd9a0be89f4270d046e07d324efb319fbbbbeb3065a365a8d60525bf14
syn_train_166,audio/syn_train_166.wav,포장 컨베이어의 운전 속도 상태를 점검합니다.,포장 컨베이어의 운전 속도 상태를 점검합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,conveyor,normal,컨베이어,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,6.662,50f1937a86815ada532e907717176b352b2d2d3062f3b800497c8de78ebc3d09
syn_train_167,audio/syn_train_167.wav,포장 컨베이어의 정렬 센서 상태를 기록합니다.,포장 컨베이어의 정렬 센서 상태를 기록합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,conveyor,normal,컨베이어,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,6.014,8a9eaa7eb4f0b074418d55b4a707b94b115e0c767b94f08e93c2cf5628349435
syn_train_168,audio/syn_train_168.wav,포장 컨베이어의 제품 간격 상태를 확인합니다.,포장 컨베이어의 제품 간격 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,conveyor,normal,컨베이어,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,5.248,98d6900af642647670cc444fa63b224d0542123305145329d61e5ff08eca34e8
syn_train_169,audio/syn_train_169.wav,검사 컨베이어의 비상 정지 버튼 값을 검증하고 AGV 기록과 비교합니다.,검사 컨베이어의 비상 정지 버튼 값을 검증하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,conveyor,term_dense,컨베이어|AGV,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,9.973,14b69a91760f5e6d69275b46949a9d27febf07ddad71cb13c813c1317173f5a3
syn_train_170,audio/syn_train_170.wav,검사 컨베이어의 운전 속도 값을 점검하고 AGV 기록과 비교합니다.,검사 컨베이어의 운전 속도 값을 점검하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,conveyor,term_dense,컨베이어|AGV,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,8.268,89641bbef074df429624eaf37fcd771899269349d9ee506b61a1eb35a0f3ffc6
syn_train_171,audio/syn_train_171.wav,검사 컨베이어의 정렬 센서 값을 기록하고 AGV 기록과 비교합니다.,검사 컨베이어의 정렬 센서 값을 기록하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,conveyor,term_dense,컨베이어|AGV,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,7.446,be6f53f238e8731eec7ac1fe5fd96c6f7194d94ca46b7318fed1f888892c7efe
syn_train_172,audio/syn_train_172.wav,조립 컨베이어의 비상 정지 버튼 값을 검증하고 AGV 기록과 비교합니다.,조립 컨베이어의 비상 정지 버튼 값을 검증하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,conveyor,term_dense,컨베이어|AGV,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,9.727,7e94363576ae17e72c6ea588fdb1e15beef8039eb2e74738f3f7603029dc7670
syn_train_173,audio/syn_train_173.wav,조립 컨베이어의 정렬 센서 값을 기록하고 AGV 기록과 비교합니다.,조립 컨베이어의 정렬 센서 값을 기록하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,conveyor,term_dense,컨베이어|AGV,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,8.058,ecbfcd509893dd45570ceffd3032d2aadeac89db67fe55c70ba619a7736ad4c0
syn_train_174,audio/syn_train_174.wav,출하 컨베이어의 비상 정지 버튼 값을 검증하고 AGV 기록과 비교합니다.,출하 컨베이어의 비상 정지 버튼 값을 검증하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,conveyor,term_dense,컨베이어|AGV,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,7.834,b0d5c7f52fb1dcb7390a429959a514d1ded9017fe32646081732c9c6eb2f390f
syn_train_175,audio/syn_train_175.wav,출하 컨베이어의 운전 속도 값을 점검하고 AGV 기록과 비교합니다.,출하 컨베이어의 운전 속도 값을 점검하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,conveyor,term_dense,컨베이어|AGV,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,8.971,40b018d65de48346d4c56dcad23f482840ba41e2484a0706e2d44144fde4d3d4
syn_train_176,audio/syn_train_176.wav,출하 컨베이어의 제품 간격 값을 확인하고 AGV 기록과 비교합니다.,출하 컨베이어의 제품 간격 값을 확인하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,conveyor,term_dense,컨베이어|AGV,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,7.927,1aa0b52749e3868d5092efa8dcab9f271c9dd752ef8e60b44429e1b935286780
syn_train_177,audio/syn_train_177.wav,투입 컨베이어의 제품 간격 값을 확인하고 AGV 기록과 비교합니다.,투입 컨베이어의 제품 간격 값을 확인하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,conveyor,term_dense,컨베이어|AGV,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,7.183,d954e7bae9849c9ff3a19fc3f703afa61a6f11754ddbb08f184db40e2f237190
syn_train_178,audio/syn_train_178.wav,포장 컨베이어의 비상 정지 버튼 값을 검증하고 AGV 기록과 비교합니다.,포장 컨베이어의 비상 정지 버튼 값을 검증하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,conveyor,term_dense,컨베이어|AGV,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,9.961,f32e69c93191d876fcebbbfb6b900644e81d20cda9d678842c9867e959507f3d
syn_train_179,audio/syn_train_179.wav,포장 컨베이어의 정렬 센서 값을 기록하고 AGV 기록과 비교합니다.,포장 컨베이어의 정렬 센서 값을 기록하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,conveyor,term_dense,컨베이어|AGV,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,8.270,b18c91c804fc79ea6d1dde80eb948750f3758c729b0c64719755e30c96fd9aca
syn_train_180,audio/syn_train_180.wav,포장 컨베이어의 제품 간격 값을 확인하고 AGV 기록과 비교합니다.,포장 컨베이어의 제품 간격 값을 확인하고 에이지브이 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,conveyor,term_dense,컨베이어|AGV,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,7.295,a2d5f8d87c6e50f12e72f472a430a6af59764dff854f61c45c36d4278aea6555
syn_train_181,audio/syn_train_181.wav,설비 이상 감시 화면 모델 X101의 경보 코드 항목을 점검한 뒤 HMI 상태를 확인합니다.,설비 이상 감시 화면 모델 엑스 백일의 경보 코드 항목을 점검한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,equipment_anomaly,error_prone,설비 이상|HMI|X101,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,12.492,437ae3d05205db03d404ab4f2124ba8c173a889eb97e2371a645625c1ce1c2e3
syn_train_182,audio/syn_train_182.wav,설비 이상 감시 화면 모델 K202의 복구 상태 항목을 검증한 뒤 HMI 상태를 확인합니다.,설비 이상 감시 화면 모델 케이 이백이의 복구 상태 항목을 검증한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,equipment_anomaly,error_prone,설비 이상|HMI|K202,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,11.310,fa4a80cb15df0869f815c497d834fedc24a4e37370525d8754203e4ec0b00094
syn_train_183,audio/syn_train_183.wav,설비 이상 경보 장치 모델 A301의 경보 코드 항목을 점검한 뒤 HMI 상태를 확인합니다.,설비 이상 경보 장치 모델 에이 삼백일의 경보 코드 항목을 점검한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,equipment_anomaly,error_prone,설비 이상|HMI|A301,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,10.189,a304f9ce0d68415f7d15c4abf7f16fc9e093e2d25586a8265b8194665d85c0db
syn_train_184,audio/syn_train_184.wav,설비 이상 경보 장치 모델 M402의 복구 상태 항목을 검증한 뒤 HMI 상태를 확인합니다.,설비 이상 경보 장치 모델 엠 사백이의 복구 상태 항목을 검증한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,equipment_anomaly,error_prone,설비 이상|HMI|M402,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,12.550,1dae90c3068ce36475e5129df89227b30810feac37ad68d32d550c4525f9c7b3
syn_train_185,audio/syn_train_185.wav,설비 이상 경보 장치 모델 M401의 진동 추세 항목을 기록한 뒤 HMI 상태를 확인합니다.,설비 이상 경보 장치 모델 엠 사백일의 진동 추세 항목을 기록한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,equipment_anomaly,error_prone,설비 이상|HMI|M401,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,11.126,f7afc518bf7bde8d1a739aa61233fb98a320e16df49eb9f519cee997d02ea44f
syn_train_186,audio/syn_train_186.wav,설비 이상 분석 모듈 모델 T602의 복구 상태 항목을 검증한 뒤 HMI 상태를 확인합니다.,설비 이상 분석 모듈 모델 티 육백이의 복구 상태 항목을 검증한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,equipment_anomaly,error_prone,설비 이상|HMI|T602,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,10.110,2d4c4e51280708cd6dddada0d5c63e590cad6efc980b91f8bb2411e2b8d9b90f
syn_train_187,audio/syn_train_187.wav,설비 이상 이력 화면 모델 V702의 발생 시각 항목을 확인한 뒤 HMI 상태를 확인합니다.,설비 이상 이력 화면 모델 브이 칠백이의 발생 시각 항목을 확인한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,equipment_anomaly,error_prone,설비 이상|HMI|V702,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,12.202,520f799b51ae369acd6025c45eaac2e8f162beab7fe32fabbba2a0eb1c188b9f
syn_train_188,audio/syn_train_188.wav,설비 이상 이력 화면 모델 R802의 복구 상태 항목을 검증한 뒤 HMI 상태를 확인합니다.,설비 이상 이력 화면 모델 알 팔백이의 복구 상태 항목을 검증한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,equipment_anomaly,error_prone,설비 이상|HMI|R802,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,11.081,e1661740962fa7fbd8c5914637539024b3da80a3b174fa54fc37af8f9dd35c58
syn_train_189,audio/syn_train_189.wav,설비 이상 이력 화면 모델 R801의 진동 추세 항목을 기록한 뒤 HMI 상태를 확인합니다.,설비 이상 이력 화면 모델 알 팔백일의 진동 추세 항목을 기록한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,equipment_anomaly,error_prone,설비 이상|HMI|R801,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,9.848,9c8fe1349d77d987cebe2306d57c2816203986020f4d2328d1cba10ea0ad9dbf
syn_train_190,audio/syn_train_190.wav,설비 이상 진단 서버 모델 S902의 발생 시각 항목을 확인한 뒤 HMI 상태를 확인합니다.,설비 이상 진단 서버 모델 에스 구백이의 발생 시각 항목을 확인한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,equipment_anomaly,error_prone,설비 이상|HMI|S902,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,12.380,69d94744c0bd259065633abe25ebe3f91304366278226199e66375ca32282884
syn_train_191,audio/syn_train_191.wav,설비 이상 진단 서버 모델 S901의 경보 코드 항목을 점검한 뒤 HMI 상태를 확인합니다.,설비 이상 진단 서버 모델 에스 구백일의 경보 코드 항목을 점검한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,equipment_anomaly,error_prone,설비 이상|HMI|S901,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,11.217,f863f56e8e6b61e176291c12117f3ec90e2a7f31c57f70d38a6ce3a5e042a609
syn_train_192,audio/syn_train_192.wav,설비 이상 진단 서버 모델 G1002의 복구 상태 항목을 검증한 뒤 HMI 상태를 확인합니다.,설비 이상 진단 서버 모델 지 천이의 복구 상태 항목을 검증한 뒤 에이치엠아이 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,equipment_anomaly,error_prone,설비 이상|HMI|G1002,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,9.946,68ae1337aabe0e36f4589b8065fe4f4206acad705ca68ba67b1a34f8bf68b7d6
